imdb_id,original_title,year_of_release,genres,imdb_rating,imdb_votes,story,actors
tt0130803,Jhumroo,1961,"['Comedy', 'Drama', 'Musical']",7.0,532.0,Anjana lives a wealthy lifestyle with her dad  Dwarka Nath  in a hilly region in India. When she returns home after several years  she finds that her dad has become more strict and a disciplinarian  and even has his erring employees and villagers flogged. Then she meets with local villager  Jhumroo  and both fall in love with each other. Jhumroo takes her home to introduce her to his mom  Kamla  who approves of her instantly. When Dwarka comes to know about this  he is enraged  and quickly announces her marriage with his Manager  Ramesh. Jhumroo is heart-broken and goes to meet with Anjana  who does tell him that she loves him  but must obey her father. What Jhumroo and Anjana do not know is that she is not Dwarka's daughter  but is the daughter of Kamla  and abducted at a very young age. The question remains what impact will this have on their lives when they find that they are brother and sister  and who actually did abduct Anjana?,"['KishoreKumar', 'Madhubala', 'Chanchal', 'AnoopKumar', 'LalitaPawar', 'M.Kumar', 'Sajjan', 'AnoopSharma', 'BhagwanSinha', 'S.K.Singh', 'Jayant', 'Nimoo', 'Minoo', 'RobinKumar', '']"
tt0232066,Maya,1961,"['Drama', 'Romance']",7.5,47.0,On his birthday  wealthy Bombay-based Manmohan  whose father  Shamnarain  is overseas  finds out that he does not have any real friends. Disillusioned  he returns home  and that night overpowers a burglar  Sudesh. He decides to not call the police on the condition that he lets him live in the slums  to which Sudesh agrees  and takes him to a shanty Chawl. The next day  Manmohan  who now calls himself Shyam  meets Sudesh' sister  Shyama  and both are attracted to each other. He then sub-lets a room from a dweller  known as Mausi  and starts to sell ice-cream on the streets as a living. He indirectly uses his wealth and influence to help some of the impoverished residents. He then proposes to Shyama and she accepts - and it is this acceptance that will soon pit him not only against his snobbish and enraged father - but also against Sudesh as well as a much-feared gangster  Ranvir  who wants to wed Shyama at any and all costs.,"['DevAnand', 'MalaSinha', 'LalitaPawar', 'SudeshKumar', 'Mubarak', 'Agha', 'Sunder', 'Helen', 'KrishanDhawan', 'NiranjanSharma', 'Raja', 'Ramlal', 'KusumThengdi', 'Chand', '']"
tt0055164,Mem-Didi,1961,"['Comedy', 'Drama']",7.2,28.0,In a small village two tough  but good-hearted men preside over the day to day lives of the inhabitants  namely Bahadur Singh (David) and Sher Khan (Jayant). One of the rooms is soon going to have a new tenant  and everyone gathers to welcome her. She is Mrs. Roy (Lalita Pawar)  and her first encounter with these two result in ultimate humiliation for them. They seek to avenge this insult  but instead are overcome by the kindly old lady and befriend her. They find out that she has a daughter in the city  who is of marriageable age. They pose as wealthy men to impress the groom  Dilip (Keysi Mehra) and his domineering dad (Hari Shivdasani)  unbeknown to Mrs. Roy. How will Dilip's dad react when he discovers that he has had wool pulled over his eyes? How will this effect Mrs. Roy and her daughter's relationship?,"['LalitaPawar', 'DavidAbraham', 'Tanuja', 'Jayant', 'KaysiMehra', 'Dhumal', 'RashidKhan', 'Nazar', 'HariShivdasani', 'ShivjiBhai', 'AmolSen', 'Aruna', 'Viren', 'Geetanjali', '']"
tt0482800,Mr. India,1961,"['Comedy', 'Crime', 'Drama']",6.8,32.0,Gulu Lala lives a middle-classed lifestyle along with his parents in Chinchpokli  Bombay. Believing himself to be Hindustani and speaking Hindi  he is unable to secure employment with Parsi  Sindhi  Marwari  and Tamil businessmen  and spends his time walking a stray dog  Charlie  along Marine Drive. One day he comes to the rescue of Sindhi-speaking wealthy businessman  Rai Bahadur Himmatchand and his snobbish daughter  Bembi  who initially 'borrow' Charlie and then Gullu himself to live in their mansion. Eventually the couple get attracted to each other - little knowing that soon their respective lives will be changed drastically when Gullu will be mistaken for a look-alike gangster named Jung Bahadur  while a disapproving Himmatchand is all set to get his daughter married to a wealthy male named Kamal Jeet.,"['GeetaBali', 'I.S.Johar', 'Helen', 'KamaljitSingh', 'HariShivdasani', 'PraveenPaul', 'AmritRana', 'Kathana', 'RajanKapoor', '']"
tt0055220,Nazrana,1961,"['Comedy', 'Drama', 'Romance']",7.1,36.0,Geeta lives a poor lifestyle near Charni Road  Bombay  along with her widowed mom  and a younger collegian sister  Vasanti. The family is dependent on Geeta  who uses a sewing machine to make ends meet. They rent a room to a ex-college student  Raj  and make some extra income from him. One day he falls ill  Geeta looks after him  and falls in love with him. Vasanti arranges their marriage  both re-locate to Poona  and become parents of a boy  Raja. Shortly thereafter Geeta's mom passes away  and Vasanti moves in with them. After a short while  Geeta notices that Raj and Raja are both spending more and more time with Vasanti than with her  and she starts suspecting that Raj maybe having an affair - not realizing that she may be opening a Pandora's box that may well change their lives forever.,"['RajKapoor', 'Vyjayanthimala', 'UshaKiran', 'Agha', 'SabitaChatterjee', 'NiranjanSharma', 'AchalaSachdev', 'MasterShahid', '']"
tt0269665,Opera House,1961,"['Action', 'Crime', 'Drama']",4.8,14.0,Saroj lives a poor lifestyle in Nagpur along with her widowed mom  Leela  and a younger sister  Nanhi. She gets employed as a singer/dancer in Bombay and relocates there. Once there  she meets with Ajit  and the couple fall in love. Circumstances compel her to re-locate to Nagpur and seek employment with another dance/drama company run by Chunilal. Ajit decides to follow her to Nagpur  and visits her mom and sister. It is from here he locates the dance/drama company and does meet Saroj - only to find out that she has changed her name to Mary D'Souza. Ajit will eventually discover that Saroj had witnessed the murder of Chunilal and the killer(s) are now out to silence her - and whoever else dares to come in their way.,"['SarojaDeviB.', 'Ajit', 'K.N.Singh', 'LalitaPawar', 'Maruti', 'Balam', 'S.N.Banerjee', 'NiranjanSharma', 'MirzaMusharraf', 'MumtazBegum', 'MunshiMunakka', 'JohnnyWhisky', 'Sarjoo', 'Abid', '']"
tt0055385,Roop Ki Rani Choron Ka Raja,1961,['Romance'],6.7,30.0,A pilgrimage to Shiv-sagar is a pious dream for almost the entire country. People from all over India make this pilgrimage. On one such voyage a steamer was carrying diverse people  people from all walks of life.....with various motives and desires  as if they were a cross- section of our whole people. A writer was making the trip to gather making the trip to gather materials for his novel. A Sadhuji Maharaj was escorting widows of his ashram to the Holy Confluence. A rich businessman was traveling with his wife and young son. The son had recovered from a mortal disease  and the parents had gratefully promised to offer the Lord of Shiv - sagar their most precious belonging they were carrying with them a very valuable diamond for this offering. There was a dancing girl Roopa  an accomplished beautiful dancer whom her foster mother was taking to the Shiv-sagar to perform her inaugural dance  before entering the career of a dancing girl. When young  she had an attack of polio and her ...,"['DevAnand', 'WaheedaRehman', 'Hiralal', 'Sahira', 'Manorama', 'JagdishRaj', 'Randhir', '']"
tt0242840,Sampoorna Ramayana,1961,"['Action', 'Adventure', 'Drama']",7.2,42.0,In Ayodhya there are festivities all over as the day has arrived when Raja Dashrath will be crowning his eldest son  Bhagwan Shri Ram  as the future King. But there is sorrow and anger in one part - that being with Rani Kaykayee - one of three wives of Raja Dashrath  who wants her son  Bharat  to be crowned King. Her laments and complaints make Dashrath give way  and she also makes him promise to banish Ramji from 14 years. Ramji accepts his step-mothers conditions  and sets out of Ayodha  with his wife  Seeta  and younger brother  Lakshman. Watch how the beginning of this journey is fated to bring the end of the tyrannical Raja Ravan  and his rule on Lanka.,"['Mahipal', 'AnitaGuha', 'SulochanaLatkar', 'LalitaPawar', 'Helen', 'AchalaSachdev', 'KrishnaKumari', 'RajKumar', 'AnandKumar', 'UmaDutt', 'BadriPrasad', 'B.M.Vyas', 'PaulSharma', 'SushilKumar', '']"
tt0372038,Zabak,1962,"['Action', 'Adventure', 'Comedy']",6.0,15.0,The son of Isban-based Hasanshah  multi-linguist healer  Zabak  who was born after his parents' Haj trip  falls in love with wealthy Zainab  the daughter of Hakim-e-Alla  much to the chagrin of Mirza Qasim Beg. He complains to her father  who has both father and son arrested and humiliated. Unable to handle the sentence of shaving his head and beard  Hasanshah kills himself  and Zabak is exiled. His mother  unable to bear the separation  blinds herself. Zabak reluctantly joins a group of bandits led by Usmanshah Saudagar after preventing the sexual molestation of his daughter  Sameena. When the group comes to know that Qasim is to wed Zainab  they attack and loot the community  and Zainab is abducted by a crippled bandit. With the help of Khacharshah and Salma  Zabak helps Zainab flee from captivity and both renew their romance. But not for long - for soon Zabak will be on the run from an enraged Usmanshah  while Zainab will be abducted by Shahzada Parvez - the only son of ...,"['Mahipal', 'Shyama', 'ManherDesai', 'Sahira', 'B.M.Vyas', 'AchalaSachdev', 'KrishnaKumari', 'BabuRaje', 'RajAdeeb', 'Dalpat', 'W.M.Khan', 'Ismail', 'Azim', 'Gani', '']"
tt0053637,Barsaat Ki Raat,1960,"['Drama', 'Musical', 'Romance']",6.9,110.0,Amidst fierce Qawali competitions  a poor poet/singer  Aman Hyderabadi  falls in love with Shabnam  the daughter of Police Commissioner Khan Bahadur. After Aman is humiliated by Bahadur  Shabnam and Aman elope and travel to Lucknow  where Aman changes his name to Kamal Lucknowi and hopes to earn a living by singing. But his voice gives him away and soon he will be hunted by a friend-turned-foe  Inspector Shekhar  who is determined to arrest him.,"['Madhubala', 'BharatBhushan', 'Shyama', 'Chandrashekhar', 'K.N.Singh', 'PeaceKanwal', 'S.K.Prem', 'KhurshidBawra', 'Ratna', 'MirzaMusharraf', 'MumtazBegum', 'BabyShobha', 'UmarDraz', 'Balam', '']"
tt0053706,Chaudhvin Ka Chand,1960,"['Musical', 'Romance']",7.3,372.0,The setting is the city of Lucknow in northern India  where Islamic culture flourished. Two of the three best friends who live in this city have fallen in love with the same woman named Jameela unknowingly. Aslam and Nawab are the two friends caught in this love triangle.,"['WaheedaRehman', 'GuruDutt', 'Rehman', 'MinooMumtaz', 'JohnnyWalker', 'MumtazBegum', 'PraveenPaul', 'Naazi', 'NoorJehan', 'Razia', 'Zebunissa', 'TunTun', 'FaridaJalal', 'Kesarbai', '']"
tt0055508,Teen Kanya,1961,"['Comedy', 'Drama']",8.1,1179.0,The first story is about Nanda  a young man who leaves Calcutta to work as a postmaster in an isolated malaria-infested village. The postmaster is looked after by a young orphan girl  Ratan. His only solace in the village is in teaching Ratan how to read and write. The second story is about a student  Amulya  who returns to his village after finishing his exams. His widowed mother is very anxious for him to marry  and has already picked out a girl. He rejects his mother's choice and  being forced to choose some girl  marries a lively tomboy who is not ready to give up her freedom.,"['AnilChatterjee', 'ChandanaBanerjee', 'NripatiChatterjee', 'KhagenPathak', 'GopalSen', 'KrishnakamalBhattacharya', 'HaridhanNag', 'NarayanGhosh', 'BatakrishnaNandan', 'HaricharanNag', 'KhanaRoyChowdhury', 'KaliBannerjee', 'KanikaMajumdar', 'KumarRoy', '']"
tt0053999,Kohinoor,1960,"['Action', 'Adventure', 'Comedy']",6.6,129.0,After the passing of Maharaj Dhiraj Rana Chandrabhan of Kailash Nagar  the Senapati  Veer Singh  crowns Rajkumar Dhivendra Pratap Bahadur Chandrabhan as the next King. Veer's wife  who has brought up Dhivendra like her own son  Surinder  would like Dhivendra to get married to Rajkumari Chandramukhi of Rajgarh. The Maharaja of Rajgarh is pleased to hear of this  and asks his daughter to set forth to Kailash Nagar. On the way there  she is abducted by her very own Senapati and held captive until she gives her consent to marry him. Dhivendra rescues her  both fall in love  but are captured by Senapati's men. Dhivendra is gravelly injured but manages to escape and is looked after Rajgarh's Raj Nartaki  Rajlaxmi  who also falls in love with him. After Dhivendra recuperates  he finds out that Chandramukhi is being against her will at Senapati's castle  he sets forth to set her free  but is captured in the process. Held in chains  he is blinded by a vengeful Rajlaxmi  and Chandramukhi is ...,"['DilipKumar', 'MeenaKumari', '']"
tt0053767,Dil Apna Aur Preet Parai,1960,"['Musical', 'Romance']",6.8,119.0,A dedicated surgeon is obligated to marry the daughter of a family friend  but his heart belongs to the nurse who works tirelessly by his side.,"['RaajKumar', 'MeenaKumari', 'Nadira', 'RubyMayer', 'TunTun', 'Helen', 'Shammi', 'Kumar', 'KumariNaaz', 'PratimaDevi', 'Bihari', 'Yusuf', 'EruchTarapore', 'Ravi', '']"
tt0053767,Dil Apna Aur Preet Parai,1960,"['Musical', 'Romance']",6.8,119.0,A dedicated surgeon is obligated to marry the daughter of a family friend  but his heart belongs to the nurse who works tirelessly by his side.,"['RaajKumar', 'MeenaKumari', 'Nadira', 'RubyMayer', 'TunTun', 'Helen', 'Shammi', 'Kumar', 'KumariNaaz', 'PratimaDevi', 'Bihari', 'Yusuf', 'EruchTarapore', 'Ravi', '']"
tt0053965,Jis Desh Men Ganga Behti Hai,1960,"['Drama', 'Musical', 'Romance']",7.4,378.0,Orphaned Raju lives in Central India and makes his living singing songs. One day he comes to the assistance of an injured man and before he knows it  he is abducted and held by a band of bandits who believe that he is an undercover policeman. The man he assisted is none other than Sardar  the bandit leader  who treats him like a honored guest and eventually his daughter Kammo and Raju fall in love with each other. Kammo convinces Raju that they are socialists and are just making sure that wealth is equally distributed in the society. Then Raju is asked to accompany the bandits to a wedding feast where he witnesses a child and the wedded couple getting killed. Having seen enough  he goes to the police  who decide to confront and kill the bandits. Unable to see their deaths  Raju goes to warn the bandits but is shunned. Than a militant bandit named Raka kills the Sardar  takes over the bandits and decides to forcibly marry Kammo. The question is what can Raju do under these ...,"['RajKapoor', 'Padmini', 'Pran', 'Chanchal', 'LalitaPawar', 'RajMehra', 'Tiwari', 'NanaPalsikar', 'S.B.Nayampalli', 'SulochanaChatterjee', 'VishwaMehra', 'BaburaoPahelwan', 'S.K.Singh', 'RatanGaurang', '']"
tt0053965,Jis Desh Men Ganga Behti Hai,1960,"['Drama', 'Musical', 'Romance']",7.4,378.0,Orphaned Raju lives in Central India and makes his living singing songs. One day he comes to the assistance of an injured man and before he knows it  he is abducted and held by a band of bandits who believe that he is an undercover policeman. The man he assisted is none other than Sardar  the bandit leader  who treats him like a honored guest and eventually his daughter Kammo and Raju fall in love with each other. Kammo convinces Raju that they are socialists and are just making sure that wealth is equally distributed in the society. Then Raju is asked to accompany the bandits to a wedding feast where he witnesses a child and the wedded couple getting killed. Having seen enough  he goes to the police  who decide to confront and kill the bandits. Unable to see their deaths  Raju goes to warn the bandits but is shunned. Than a militant bandit named Raka kills the Sardar  takes over the bandits and decides to forcibly marry Kammo. The question is what can Raju do under these ...,"['RajKapoor', 'Padmini', 'Pran', 'Chanchal', 'LalitaPawar', 'RajMehra', 'Tiwari', 'NanaPalsikar', 'S.B.Nayampalli', 'SulochanaChatterjee', 'VishwaMehra', 'BaburaoPahelwan', 'S.K.Singh', 'RatanGaurang', '']"
tt0053985,Kanoon,1960,"['Crime', 'Drama', 'Mystery']",7.8,312.0,A young lawyer accidentally witnesses his prospective father-in-law  a respected judge  murdering a moneylender. A burglar who stumbles across the body is then arrested for the murder and is put on trial before the judge's court  leaving the lawyer with a moral dilemma. Thus giving rise to more burden on the story and a series of events to unfold the future.,"['RajendraKumar', 'AshokKumar', 'Nanda', 'NanaPalsikar', 'ManmohanKrishna', 'Mehmood', 'Shashikala', 'Jeevan', '']"
tt0053980,Kala Bazar,1960,"['Crime', 'Drama', 'Musical']",7.4,215.0,Raghuvir lives a poor lifestyle along with his widowed mother; a sister  Sapna  a younger brother  and works as a Conductor with BEST in Bombay. He is fired after he gets into a fight with an irate passenger  and is unable to secure any employment. He then takes up selling cinema tickets in black at Liberty Talkies which is drawing records crowds while screening 'Mother India'. He first works with Kalu  then recruits many other impoverished and homeless men  steals a bag containing cash  and then moves in on to Ganesh's territory and compels him to also work together with his group. He amasses wealth so much so that he is able to move his entire family in a spacious flat in Marine Drive. Then he sees Alka Sinha and falls in love with her  even travels to Ooty to be near her  befriends her  even nearly loses his life trying to appease her - only to find that she is engaged to Nandkumar Chattopadhyay. Disillusioned  he returns back and decides to give up on black-marketing and go ...,"['DevAnand', 'WaheedaRehman', 'Nanda', 'VijayAnand', 'ChetanAnand', 'LeelaChitnis', 'MadanPuri', 'RashidKhan', 'KrishanDhawan', 'Helen', 'M.A.Latif', 'KishoreSahu', 'PrabhuDayal', 'JagdishRaj', '']"
tt0137362,Anuradha,1960,['Drama'],6.5,149.0,Nirmal Chaudhary becomes a doctor and starts his practice in Nandgaon  a remote village. He meets with Anuradha Roy  a well-known singer and dancer  and they fall in love while he treats her injured ankle. They get married  and re-locate to Nandgaon where Anuradha gives up her singing and becomes a housewife. She soon gives birth to a daughter  Ranu. Ten years later  Anuradha's former beau  Deepak  re-enters her life. He witnesses that she is being neglected by her overly busy husband  and asks her to leave her husband and return back to singing.,"['BalrajSahni', 'LeelaNaidu', 'AbhiBhattacharya', 'NasirHussain', 'HariShivdasani', 'AsitKumarSen', 'AshimKumar', 'BrahmBhardwaj', 'ManavChitnis', 'BhudoAdvani', 'R.P.Kapoor', 'ShailenGhosh', 'M.Khopkar', 'Mukri', '']"
tt0231254,Bewaqoof,1960,['Musical'],5.3,33.0,In his quest for a heir  Rai Bahadur has an affair with a prostitute Meher. When Meher becomes pregnant he promises to take the child and educate him. But fate has other plans  for his wife Meena also becomes pregnant at the same time  and shortly thereafter both women give birth to two boys. Meher threatens to expose him if he does not take her son  and leave Meena's son in an orphanage. However  both children end up in his palatial home. He belittles Meher's son and finally accuses him of stealing. Fed up of these accusations  Meena leaves the house with Kishore  and ironically ends up with Meher. In the meantime  Rai's son has grown up to be an arrogant  and a champion boxer. And it is in the boxing ring that both half-brothers will meet again -- for a match of their lives -- as the trophy is none other than the beautiful Mala -- who both love and hope to marry.,"['KishoreKumar', 'MalaSinha', 'I.S.Johar', 'Pran', 'BipinGupta', 'LeelaChitnis', 'SabitaChatterjee', 'KrishnaKumari', 'Ulhas', 'Mukri', 'AsitKumarSen', 'MunshiMunakka', 'Hiralal', 'VinodMehra', '']"
tt0318405,Love in Simla,1960,"['Comedy', 'Drama', 'Family']",7.2,83.0,After the untimely death of her father and step-mother  Sonia is orphaned and lives with her aunt and paternal uncle (Mrs. and General Rajpal Singh). Sonia is plain-looking as her real mother  and often invites unappreciative  taunts  and critical remarks from her aunt and cousin-sister  Sheela. Sheela has a boyfriend  Dev Kumar Mehra  and she plans to marry him. Fed-up of hearing frequent taunts and adverse remarks about her plain-looks  Sonia challenges Sheetal that she will make Dev fall in love with her.,"['JoyMukherjee', 'Sadhana', 'Azra', 'KishoreSahu', 'ShobhnaSamarth', 'DurgaKhote', 'Vijayalaxmi', 'HariShivdasani', 'MasterRamesh', 'BazidKhan', 'FouzaSingh', 'RaviTandon', 'SaibeeSabherwal', 'KiranKumar', '']"
tt0053708,Chhalia,1960,"['Musical', 'Romance']",7.6,175.0,The tragic-comic story of Chhalia  a naive  simple-minded young man who comes to the city and witnesses the harsh side of life; and falls in love with a young woman named Shanti  only to find out that she is married but separated from her husband  Kewal  and adopted son  Anwar. He puts all he can in an effort to locate Kewal and re-unite the family.,"['RajKapoor', 'Nutan', 'Pran', 'Rehman', 'ShobhnaSamarth', '']"
tt0053629,Bombai Ka Babu,1960,"['Drama', 'Musical', 'Romance']",7.0,128.0,Babu and Malik are two inseparable friends who live in a small town in India. One day they decide to play a prank and steal something. They get caught  while Malik's dad come to bail out and stand surety for him  Babu has no one to do so and ends up in the juvenile center. When the two grow up  Malik becomes a Police Inspector  while Babu takes to crime and ends up being sentenced in jail. When he gets discharged  he goes to meet with his partner-in-crime  Bali  and together they start planning the next heist. Malik meets with Babu and tells him to go straight  but Babu had already tried that and ended up being falsely accused of stealing a necklace belonging to his employer's wife. Nevertheless  Babu does inform Bali that he will not be taking part in any crime. Thereafter  Bali and his men are arrested  and blame Babu for ratting on them. Bali is released on bail  Babu meets with him  an argument ensues  leading to a physical fight  with Bali getting killed. A fearful Babu flees ...,"['DevAnand', 'SuchitraSen', 'Jeevan', 'NasirHussain', 'AchalaSachdev', 'RashidKhan', 'Dhumal', 'JagdishRaj', 'ManoharDeepak', '']"
tt0302479,Dil Bhi Tera Hum Bhi Tere,1960,"['Drama', 'Romance']",6.9,25.0,Panchu Kumtekar lives a near-destitute lifestyle in Bombay along with his school-going brother  Shiri. He makes a living as a con-man  gambling and picking pockets with the assistant of another poverty-stricken male  Choti. He has a friend in Ashok who sells Cavendar cigarettes on busy streets by wearing stilts. One day Ashok meets with a maidservant  Sonu Mangeshkar  and both fall in love with each. Shiri is unable to pay his fees and is expelled from school but a local prostitute  Prema  comes to his assistance  much to the initial displeasure of Panchu. But he does change his mind  accepts her help  they fall in love and get married. Ashok then gets employed as a boxer with Sonu's employer  starts earning enough money to support them all  and even moves into a 3 room apartment  while Panchu decides to go honest and finds work as a Peon. Then their lives are shattered when Sonu's Goa-based dad falls ill  she goes to visit him via a ship  which sinks  killing everyone on board; Ashok...,"['BalrajSahni', 'Kumkum', 'Sushil', 'MohanChoti', 'HariShivdasani', 'Draz', 'Ishu', 'TunTun', 'Bajaj', 'RanvirRaj', 'Khusal', 'Jankidas', 'BabyShobha', 'Kesari', '']"
tt0233345,Bindya,1960,['Drama'],6.1,10.0,After the passing of their parents  Devraj lives with his much younger brother  Ramu  in a small town in India. He gets married to Bindya  who moves in along with her mom  and brother  Raju. Devraj  who works with Rai Saheb Kedarnath  gets a promotion as a Government Contractor  and they move into a bigger house. Years later  Raju and Ramu have grown up  and Bindya's mom has passed on. While Raju has taken to petty crime and bad company  Ramu is more focused on his studies and has good sober habits. Devraj would like Raju to get married to Rama  Kedarnath's daughter  but he subsequently finds out that she has fallen in love with Ramu. This news is met with anger by Raju  who swears to avenge this humiliation. Devraj's step-mother  Mrs. Ramnath  and her daughter  Nandini  move in with them - thus ending their idyllic lifestyle - with Devraj suspecting Bindya of having an affair with their cook  Chandan  and Bindya thinking that Devraj is having an affair with Nandini. Things get bad to...,"['Padmini', 'BalrajSahni', 'Jagdeep', 'DavidAbraham', 'Siddhu', 'RajendraNath', 'OmPrakash', 'VijayaChoudhury', 'JayshreeGadkar', 'MinooMumtaz', 'LalitaPawar', 'AchalaSachdev', 'Neelam', 'Hanumanthachari', '']"
tt0274481,Ek Ke Baad Ek,1960,"['Drama', 'Family']",6.4,17.0,Collegian Prakash lives a middle-class lifestyle in a small town along with his brother  Mangal  and Mangal's wife  Laxmi  at a time when India is struggling with a population boom that is threatening it's very existence. Family planning norms and publications are being ridiculed by Indians  rich and poor alike  who believe that children are God's boon. In this atmosphere Laxmi gives birth to a baby boy  and in the next few years  gives birth to 5 more children  2 boys and 3 girls. They get poorer and in debt  yet she gets pregnant for a 7th time  and this time it takes her life  leaving the children's responsibility with Mangal and Prakash. When Prakash blames Mangal for Laxmi's death  he is asked to leave  and Prakash's plans to marry Sandhya  the daughter of Gangu Telli  are also put on hold as Gangu loves children and does not believe in family planning. Watch what happens when Mangal is forced to beg from the community in order to keep his children from starvation and ultimate ...,"['DevAnand', 'TarlaMehta', 'Sharda', 'Hiralal', 'Radhakrishan', 'PrabhuDayal', 'Ravikant', 'MadhuApte', '']"
tt0053791,Ek Phool Char Kaante,1960,"['Comedy', 'Drama', 'Romance']",6.8,34.0,Bombay-based Sanjeev lives a wealthy lifestyle with his parents. He dramatically meets with wealthy Sushma Saxena and falls in love with her. He is quite displeased when he sees her a number of time - always in the company of a different male. The air is cleared when he finds that the men are her paternal uncles. He introduces her to his parents  and his father goes to meet the uncles in order to finalize the marriage - but they reject this alliance insisting that Sanjeev does not measure up to their standards in either religion  yoga  acting  and music. In order to wed her Sanjeev must now satisfy each and every uncle - not realizing that he does face competition from 'yoga expert' Shyam Dhawan  who has already convinced one uncle - and has yet to realize that even if does overcome all competition and does manage to convince each and every one of the uncles - how is he going to get approval from the other three disapproving uncle? and what will be their reaction when they find out he...,"['SunilDutt', 'WaheedaRehman', 'JohnnyWalker', 'Dhumal', 'DavidAbraham', 'KrishanDhawan', 'RashidKhan', 'BirSakuja', 'IqbalSingh', 'TunTun', 'MumtazBegum', 'BelaBose', 'RadhikaSarathkumar', 'SulochanaLatkar', '']"
tt0053928,Hum Hindustani,1960,"['Drama', 'Family']",7.1,45.0,Surendra Nath and Satyendra Nath are two brothers who live in an old palatial home with their dad  mom  and sister. The Nath family is undergoing hard times as their property is under dispute  and a unfavorable decision by the courts  causes the family to lose face in the community. To make matters worse  Satyendra is arrested by the police for theft of Rs.10 000/- from his workplace. Satyendra thinks his brother stole the money  and is covering up for him  while the rest of the family is shocked and dismayed at this turn of events. All eyes and ears are now on the decision of the Court  which will decide who is guilty in the eyes of the law.,"['SunilDutt', 'JoyMukherjee', 'AshaParekh', 'PremChopra', 'Helen', 'Agha', 'GajananJagirdar', 'JoginderShelly', 'Mubarak', 'LeelaChitnis', '']"
tt0130797,Jaali Note,1960,"['Action', 'Crime', 'Drama']",7.3,63.0,Inspector Dinesh goes undercover in order to infiltrate a gang that is counterfeiting banknotes. In the course of his investigation he becomes romantically entangled with a female reporter and makes a discovery of shocking personal significance.,"['DevAnand', 'Madhubala', '']"
tt0271587,Kalpana,1960,['Romance'],6.8,17.0,Widower Amar leads a middle-class lifestyle in Bombay along with his widowed mom  and a daughter  Munni  whose mom passed away just 3 days after giving birth and makes a living working as the Principal of Bharti Kala Kendra. When he goes for a vacation to Kashmir with his Butler  D'Souza  he meets with and falls in love with a woman named Kalpana and includes her in his painting. They meet several times and are drawn to each other. One day when Amar goes to propose  he finds out they have left for an unknown destination. When he returns home by train he meets with another young woman  Asha  who he subsequently hires as the Kendra's Dance Instructress. He takes her home to meet his mom  and Munni  and both approve of her hoping that she will marry Amar. Then Amar watches Kalpana performing a dance item in the theater  meets with her and both rekindle their romance. Asha notices this and steps away  albeit heartbroken. Amar asks Kalpana to go and meet his mother and Munni  which she ...,"['Iftekhar', 'AchalaSachdev', 'Sunder', 'S.Nazir', 'Balam', '']"
tt0054059,Manzil,1960,"['Drama', 'Romance']",7.1,40.0,Simla-based foreign-returned Rajkumar Mehta lives a wealthy lifestyle along with his father  mother  and sister  Shobha. His father would like him to join the family business  but he is only interested in music  and spending time with his childhood sweetheart  Jalandhar-based Pushpa. Fed-up of taunts  Rajkumar is compelled to leave for Bombay when his enraged father decides to dispose off the piano  and apparently refuses to communicate with anyone for several months. Pushpa's mother asks her brother  Mangal  to check up on him  and the latter finds him living with a prostitute named Titlibai. Refusing to believe her uncle  Pushpa herself travels there and does see the duo together. Convinced that she has lost him for good  she then gets married to Ambala-based Captain Prem Nath - leaving an embittered but now successful music composer  Rajkumar  who claims that he was never involved in any relationship  to take to alcohol  alienate himself from everyone  and heads towards ...,"['DevAnand', 'Nutan', 'K.N.Singh', 'AchalaSachdev', 'ManmohanKrishna', 'PratimaDevi', 'MumtazBegum', 'KrishanDhawan', 'BadriPrasad', 'Kundan', 'Zebunissa', 'S.K.Prem', 'Madhu', 'SheelaVaz', '']"
tt0055276,Parakh,1960,"['Comedy', 'Drama', 'Romance']",6.9,102.0,Niravan (Nazir Hussain)  the village postmaster receives an envelope with a cheque for a very large amount  with the instructions that he is to turn this cheque over to the most honest man in the village. Honest Niravan calls a village meeting and informs them of this outcome. They mutually agree that there are five people in the village who can be called honest  however  since the stipulation states that the amount is to be turned to only one  they decide to hold elections in the village  so that everyone can decide who the most honest man is. The outcome is hilarious as all the five prominent people bend over backwards not only to be honest and caring  but also be seen to be honest and caring. The village doctor starts treating all patients regardless of their ability to pay him; the village money-lender starts forgiving loans; the wealthy zamindar allows everyone to drink water from his property; the village priest allows the untouchables to worship in the temple. Can these people ...,"['Motilal', 'VasantChoudhury', 'Sadhana', 'NasirHussain', 'Jayant', 'KanhaiyalalChaturvedi', 'AsitKumarSen', 'RashidKhan', 'Nishi', 'DurgaKhote', 'LeelaChitnis', 'MumtazBegum', 'PraveenPaul', 'MoniChatterjee', '']"
